fips,county,state,CNT_population_2013,SQM_total_area_2000,PSM_population_density_2013,metropolitain_area_2013
32013,Humboldt,NV,17336,9657.87,1.7950127719673177,0
32015,Lander,NV,6056,5519.47,1.0972067970294248,0
32017,Lincoln,NV,5211,10636.77,0.4899043600641924,0
32019,Lyon,NV,51267,2016.4,25.425014878000397,0
32021,Mineral,NV,4548,3812.97,1.1927709895435843,0
32023,Nye,NV,42922,18158.73,2.363711559123353,0
32027,Pershing,NV,6847,6067.55,1.1284620645894965,0
32029,Storey,NV,3876,263.8,14.69294920394238,0
32031,Washoe,NV,432897,6551.32,66.07782859026884,1
32033,White Pine,NV,10004,8896.6,1.1244745183553266,1
32510,Carson City,NV,53989,155.66,346.839265064885,0
33001,Belknap,NH,60138,468.55,128.34916230925194,1
33003,Carroll,NH,47512,992.24,47.883576554059495,0
33005,Cheshire,NH,76598,729.15,105.05108688198587,0
33007,Coos,NH,31981,1831.44,17.462215524396104,0
33009,Grafton,NH,89440,1750.08,51.1062351435363,0
33011,Hillsborough,NH,403308,892.2,452.0376597175521,0
33013,Merrimack,NH,147243,956.49,153.94097167769658,1
33015,Rockingham,NH,298706,793.96,376.22298352561836,0
33017,Strafford,NH,124802,383.91,325.08139928629106,1
33019,Sullivan,NH,42959,551.92,77.83555587766344,1
34001,Atlantic,NJ,275784,671.45,410.7290192866185,0
34003,Bergen,NJ,925497,246.8,3749.987844408428,1
34005,Burlington,NJ,449939,819.43,549.0877805303686,1
34007,Camden,NJ,511702,227.58,2248.4488970911325,1
34009,Cape May,NJ,95868,620.28,154.55600696459663,1
34011,Cumberland,NJ,156264,676.59,230.95818738083625,1
34013,Essex,NJ,789953,129.56,6097.198209323865,1
34015,Gloucester,NJ,290408,336.92,861.9494241956547,1
34017,Hudson,NJ,664163,62.43,10638.523145923436,1
34019,Hunterdon,NJ,126221,437.76,288.3337902046784,1
34021,Mercer,NJ,371506,228.84,1623.4312183184757,1
34023,Middlesex,NJ,828714,322.51,2569.576137174041,1
34025,Monmouth,NJ,628486,665.12,944.9212172239596,1
34027,Morris,NJ,498546,481.29,1035.853643333541,1
34029,Ocean,NJ,582978,915.88,636.5222518233828,1
34031,Passaic,NJ,506391,197.05,2569.8604415123064,1
34033,Salem,NJ,64994,372.57,174.44775478433587,1
34035,Somerset,NJ,330962,305.05,1084.9434518931323,1
34037,Sussex,NJ,145690,535.99,271.8147726636691,1
34039,Union,NJ,548112,105.46,5197.344964915608,1
34041,Warren,NJ,106984,362.75,294.9248793935218,1
35001,Bernalillo,NM,674460,1168.65,577.1274547554872,1
35003,Catron,NM,3580,6929.03,0.5166668350404025,1
35005,Chaves,NM,65861,6075.07,10.841191953343749,0
35006,Cibola,NM,27439,4541.71,6.041557034685174,0
35007,Colfax,NM,13039,3768.05,3.4604105571847508,0
35009,Curry,NM,50574,1407.67,35.92745458807817,0
35011,De Baca,NM,1893,2333.83,0.8111130630765737,0
35013,Doña Ana,NM,213651,3814.62,56.008462179719075,0
35015,Eddy,NM,55599,4197.57,13.24552062264596,1
35017,Grant,NM,29241,3967.5,7.370132325141776,0
35019,Guadalupe,NM,4549,3031.58,1.500537673424419,0
35021,Harding,NM,688,2125.95,0.3236200286930549,0
35023,Hidalgo,NM,4616,3445.91,1.3395590714789418,0
35025,Lea,NM,68164,4394.02,15.512901625390873,0
35027,Lincoln,NM,19979,4831.25,4.135368693402328,0
35028,Los Alamos,NM,17817,109.35,162.93552812071331,0
35029,Luna,NM,24686,2965.28,8.325014838396374,0
35031,McKinley,NM,73270,5455.22,13.431172345019998,0
35033,Mora,NM,4665,1933.48,2.4127479984277054,0
35035,Otero,NM,65813,6627.43,9.93039534178407,0
35037,Quay,NM,8687,2881.8,3.0144354223055028,0
35039,Rio Arriba,NM,40058,5896.1,6.7939824629840055,0
35041,Roosevelt,NM,19996,2454.87,8.145441510141067,0
35043,Sandoval,NM,136482,3714.32,36.74481466324926,0
35045,San Juan,NM,126518,5538.36,22.843946583465144,1
35047,San Miguel,NM,28696,4735.63,6.059595027483144,1
35049,Santa Fe,NM,146754,1910.79,76.80278837548867,0
35051,Sierra,NM,11561,4236.3,2.729032410358095,1
35053,Socorro,NM,17525,6648.71,2.6358496610620707,0
35055,Taos,NM,32991,2204.62,14.96448367519119,0
35057,Torrance,NM,15681,3345.81,4.686757466801762,0
35059,Union,NM,4372,3830.79,1.1412789529052754,1
35061,Valencia,NM,76288,1068.21,71.41666900703045,0
36001,Albany,NY,307496,533.21,576.688359183061,1
36003,Allegany,NY,48005,1034.42,46.40764873068966,1
36005,Bronx,NY,1,57.43,0.017412502176562768,0
36007,Broome,NY,198370,715.46,277.262180974478,1
36009,Cattaraugus,NY,78958,1322.25,59.714879939497074,1
36011,Cayuga,NY,79242,863.64,91.7535084062804,0
36013,Chautauqua,NY,133005,1500.02,88.66881774909668,0
36015,Chemung,NY,88498,410.79,215.4336765744054,0
36017,Chenango,NY,49522,898.7,55.10403916768665,1
36019,Clinton,NY,81749,1117.61,73.1462674815007,0
36021,Columbia,NY,62269,648.27,96.05411325527945,0
36023,Cortland,NY,49038,501.52,97.77875259211996,0
36025,Delaware,NY,46874,1468.04,31.92964769352334,0
36027,Dutchess,NY,296708,825.38,359.48048171751196,0
36029,Erie,NY,922150,1226.89,751.6158742837581,1
36031,Essex,NY,38832,1916.5,20.261935820506128,1
36033,Franklin,NY,51242,1697.44,30.1878122348949,0
36035,Fulton,NY,54521,532.9,102.3100018765247,0
36037,Genesee,NY,59262,495.33,119.64145115377629,0
36039,Greene,NY,48416,658.13,73.56601279382492,0
36041,Hamilton,NY,4760,1807.81,2.633020062949093,0
36043,Herkimer,NY,64122,1458.35,43.968868927212256,0
36045,Jefferson,NY,119112,1857.08,64.13940164128633,1
36047,Kings,NY,2,96.9,0.02063983488132095,1
36049,Lewis,NY,27168,1289.89,21.062261123041495,1
36051,Livingston,NY,64723,640.44,101.06020860658295,0
36053,Madison,NY,72547,661.54,109.66381473531456,1
36055,Monroe,NY,750367,1365.61,549.4738614977922,1
36057,Montgomery,NY,49789,410.32,121.34187950867614,1
36059,Nassau,NY,1,453.08,0.002207115741149466,0
36061,New York,NY,1,33.77,0.02961208172934557,1
36063,Niagara,NY,214267,1139.83,187.9815411070072,1
36065,Oneida,NY,233800,1257.11,185.982133623947,1
36067,Onondaga,NY,469328,805.69,582.5168489121127,1
36069,Ontario,NY,109285,662.43,164.97592198420966,1
36071,Orange,NY,374956,838.55,447.14805318704913,1
36073,Orleans,NY,42328,817.47,51.77927018728516,1
36075,Oswego,NY,121321,1312.18,92.45758965995519,1
36077,Otsego,NY,61558,1015.1,60.64230125110826,1
36079,Putnam,NY,99678,246.25,404.78375634517766,0
36081,Queens,NY,2,178.28,0.01121830827911151,1
36083,Rensselaer,NY,159862,665.39,240.25308465711842,1
36085,Richmond,NY,472515,102.5,4609.902439024389,1
36087,Rockland,NY,320321,199.34,1606.9077957258953,1
36089,St. Lawrence,NY,112253,2821.48,39.78514822008308,1
36091,Saratoga,NY,224207,843.71,265.7394128314231,0
36093,Schenectady,NY,154964,209.62,739.2615208472473,1
36095,Schoharie,NY,31872,626.36,50.8844753815697,1
36097,Schuyler,NY,18502,342.22,54.06463678335572,1
36099,Seneca,NY,35272,390.51,90.32291106501756,0
36101,Steuben,NY,98952,1404.1,70.47361299052774,0
36103,Suffolk,NY,1,2373.07,0.00042139507052046493,0
36105,Sullivan,NY,76919,996.85,77.16206049054522,1
36107,Tioga,NY,50128,522.91,95.86353292153528,0
36109,Tompkins,NY,104270,491.63,212.09039318186439,1
36111,Ulster,NY,180987,1160.76,155.9211206450946,1
36113,Warren,NY,65145,931.66,69.92357727067815,1
36115,Washington,NY,62777,845.84,74.21852832687033,1
36117,Wayne,NY,92393,1384.14,66.7511956882974,1
36119,Westchester,NY,967377,500.08,1934.4444888817789,1
36121,Wyoming,NY,41431,596.44,69.46381865736704,1
36123,Yates,NY,25154,375.76,66.94166489248457,0
37001,Alamance,NC,154622,434.77,355.64091358649404,1
37003,Alexander,NC,36999,263.14,140.60576119176105,1
37005,Alleghany,NC,10896,235.52,46.26358695652174,1
37007,Anson,NC,25959,537.13,48.329082345056136,0
37009,Ashe,NC,27036,426.78,63.34879797553775,0
37011,Avery,NC,17704,247.21,71.61522592128148,0
37013,Beaufort,NC,47496,958.69,49.542605013090785,0
37015,Bertie,NC,20444,741.22,27.581554734087053,0
37017,Bladen,NC,34810,887.13,39.23889396142617,0
37019,Brunswick,NC,115287,1050.01,109.79609718002686,0
37021,Buncombe,NC,247480,659.8,375.0833585935132,1
37023,Burke,NC,89265,514.89,173.36712695915634,1
37025,Cabarrus,NC,187294,364.98,513.1623650610992,1
37027,Caldwell,NC,81912,474.29,172.7044635138839,1
37029,Camden,NC,10135,305.7,33.15341838403664,1
37031,Carteret,NC,68441,1340.53,51.055179667743346,0
37033,Caswell,NC,23294,428.43,54.370608967625984,0
37035,Catawba,NC,155202,413.51,375.328287103093,0
37037,Chatham,NC,66622,709.05,93.95952330583175,1
37039,Cherokee,NC,27060,466.68,57.98405759835433,1
37041,Chowan,NC,14721,233.31,63.096309630963106,0
37043,Clay,NC,10650,220.6,48.27742520398913,0
37045,Cleveland,NC,97000,468.6,206.99957319675627,0
37047,Columbus,NC,57146,953.6,59.92659395973154,0
37049,Craven,NC,104425,774.14,134.8916216704989,0
37051,Cumberland,NC,326676,658.46,496.12125261974916,1
37053,Currituck,NC,24337,525.65,46.29886806810615,1
37055,Dare,NC,34892,1561.51,22.345037815960197,1
37057,Davidson,NC,163737,566.77,288.8949662120437,0
37059,Davie,NC,41475,266.89,155.4011015774289,1
37061,Duplin,NC,59241,819.11,72.32361953827935,1
37063,Durham,NC,288512,297.79,968.8438161120253,0
37065,Edgecombe,NC,55529,506.58,109.61546053930277,1
37067,Forsyth,NC,361049,412.92,874.3800251864767,1
37069,Franklin,NC,62226,494.59,125.81329990497179,1
37071,Gaston,NC,209384,363.54,575.9586290366947,1
37073,Gates,NC,11667,345.6,33.75868055555555,1
37075,Graham,NC,8734,301.6,28.95888594164456,1
37077,Granville,NC,58034,536.56,108.15938571641571,0
37079,Greene,NC,21217,265.89,79.79615630523902,0
37081,Guilford,NC,506794,657.7,770.5549642694236,0
37083,Halifax,NC,53318,731.35,72.9035345593765,1
37085,Harnett,NC,125095,601.3,208.0409113587228,0
37087,Haywood,NC,59131,554.62,106.61534023295229,0
37089,Henderson,NC,109269,375.04,291.3529223549488,1
37091,Hertford,NC,24400,360.42,67.69879584928694,1
37093,Hoke,NC,51109,392.34,130.2671152571749,0
37095,Hyde,NC,5726,1424.0,4.021067415730337,1
37097,Iredell,NC,164811,597.01,276.06070250079557,0
37099,Jackson,NC,41020,494.5,82.95247724974722,1
37101,Johnston,NC,177729,795.79,223.33655863984214,0
37103,Jones,NC,10194,473.32,21.537226400743684,1
37105,Lee,NC,59857,259.33,230.81402074576798,1
37107,Lenoir,NC,58831,402.09,146.31301449924146,0
37109,Lincoln,NC,79089,307.03,257.5937204833404,0
37111,McDowell,NC,44990,446.41,100.78179252256894,1
37113,Macon,NC,33773,519.47,65.0143415404162,0
37115,Madison,NC,21140,451.59,46.81237405611285,0
37117,Martin,NC,23703,461.49,51.361892998764866,1
37119,Mecklenburg,NC,991322,546.22,1814.8767895719675,0
37121,Mitchell,NC,15344,222.14,69.07355721617,1
37123,Montgomery,NC,27486,501.64,54.79228131727933,0
37125,Moore,NC,91638,705.67,129.8595660861309,0
37127,Nash,NC,94461,542.69,174.06069763585103,0
37129,New Hanover,NC,213186,327.92,650.11588192242,1
37131,Northampton,NC,20811,550.61,37.79626232723706,1
37133,Onslow,NC,185545,908.56,204.2187637580347,0
37135,Orange,NC,139114,401.21,346.7361232272376,1
37137,Pamlico,NC,12900,566.23,22.782261625134662,1
37139,Pasquotank,NC,39774,289.44,137.41708126036482,1
37141,Pender,NC,54993,932.64,58.964873906330425,0
37143,Perquimans,NC,13596,328.93,41.33402243638464,1
37145,Person,NC,39222,404.09,97.06253557375831,0
37147,Pitt,NC,174332,654.77,266.2492172824045,1
37149,Polk,NC,20378,238.6,85.40653813914501,1
37151,Randolph,NC,142276,789.93,180.11216183712486,0
37153,Richmond,NC,46132,479.58,96.19250177238419,1
37155,Robeson,NC,135074,951.03,142.02916837534042,0
37157,Rockingham,NC,91939,572.33,160.63984065137242,0
37159,Rowan,NC,138126,523.86,263.66968273966324,1
37161,Rutherford,NC,66830,565.9,118.09506980031807,1
37163,Sampson,NC,64046,947.45,67.59829014723732,0
37165,Scotland,NC,35992,320.64,112.25049900199602,0
37167,Stanly,NC,60595,404.26,149.89115915499926,0
37169,Stokes,NC,46593,455.89,102.20228563907959,0
37171,Surry,NC,72890,537.79,135.5361758307146,1
37173,Swain,NC,14017,540.64,25.926679490973658,0
37175,Transylvania,NC,32827,380.56,86.25972251418962,0
37177,Tyrrell,NC,4101,600.3,6.831584207896053,0
37179,Union,NC,212549,639.59,332.3207054519301,0
37181,Vance,NC,44510,269.82,164.96182640278704,1
37183,Wake,NC,973920,857.26,1136.084735086205,0
37185,Warren,NC,20521,443.8,46.2392969806219,1
37187,Washington,NC,12726,424.39,29.98656895779825,0
37189,Watauga,NC,52311,312.73,167.27208774342085,0
37191,Wayne,NC,124634,556.69,223.8840288131635,0
37193,Wilkes,NC,69073,759.93,90.8938981221955,1
37195,Wilson,NC,81603,374.26,218.03826217068348,0
37197,Yadkin,NC,38048,337.49,112.73815520459866,0
37199,Yancey,NC,17566,313.11,56.10168950209192,1
38001,Adams,ND,2375,988.84,2.4018041341369685,0
38003,Barnes,ND,11126,1513.23,7.3524844207423845,0
38005,Benson,ND,6887,1439.27,4.785064650829934,0
38007,Billings,ND,889,1153.4,0.7707646956823304,0
38009,Bottineau,ND,6722,1697.74,3.9593812951335305,0
38011,Bowman,ND,3218,1166.99,2.7575214869022013,0
38013,Burke,ND,2286,1129.26,2.0243345199511182,0
38015,Burleigh,ND,88662,1668.04,53.153401597084006,0
38017,Cass,ND,163246,1767.91,92.33841089195715,1
38019,Cavalier,ND,3876,1510.14,2.5666494497198933,1
38021,Dickey,ND,5239,1141.66,4.588931906171714,0
38023,Divide,ND,2318,1294.18,1.79109551994313,0
38025,Dunn,ND,4144,2082.25,1.99015488053788,0
38027,Eddy,ND,2390,644.23,3.7098551759464784,0
38029,Emmons,ND,3483,1554.72,2.2402747761654838,0
38031,Foster,ND,3362,646.72,5.1985403265710035,0
38033,Golden Valley,ND,1815,1002.36,1.8107266850233448,0
38035,Grand Forks,ND,69307,1439.83,48.13554377947397,0
38037,Grant,ND,2376,1665.92,1.4262389550518633,1
38039,Griggs,ND,2297,716.17,3.2073390396135,0
38041,Hettinger,ND,2663,1133.7,2.348945929258181,0
38043,Kidder,ND,2420,1433.21,1.6885173840539769,0
38045,LaMoure,ND,4117,1150.81,3.577480209591505,0
38047,Logan,ND,1937,1011.07,1.9157921805611875,0
38049,McHenry,ND,5891,1911.71,3.0815343331363017,0
38051,McIntosh,ND,2752,995.04,2.765717961086992,0
38053,McKenzie,ND,9255,2860.89,3.2350072879418645,0
38055,McLean,ND,9474,2328.17,4.069290472774754,0
38057,Mercer,ND,8596,1112.42,7.727297243846746,0
38059,Morton,ND,29042,1945.28,14.929470307616384,0
38061,Mountrail,ND,9336,1941.08,4.8096935726502785,1
38063,Nelson,ND,3077,1008.74,3.0503400281539346,0
38065,Oliver,ND,1869,731.19,2.556107167767612,0
38067,Pembina,ND,7158,1121.74,6.381157844063687,1
38069,Pierce,ND,4442,1082.16,4.104753456050862,0
38071,Ramsey,ND,11554,1300.88,8.881680093475186,0
38073,Ransom,ND,5494,864.13,6.3578396769004675,0
38075,Renville,ND,2618,892.03,2.9348788717868235,0
38077,Richland,ND,16301,1445.73,11.275272699605045,0
38079,Rolette,ND,14648,939.33,15.594093662504125,0
38081,Sargent,ND,3873,867.09,4.466664360101028,0
38083,Sheridan,ND,1319,1005.78,1.3114199924436756,0
38085,Sioux,ND,4462,1128.3,3.954621997695648,0
38087,Slope,ND,759,1219.22,0.6225291579862535,1
38089,Stark,ND,28406,1340.46,21.191232860361367,0
38091,Steele,ND,1966,715.49,2.747767264392235,0
38093,Stutsman,ND,21132,2298.26,9.194782139531645,0
38095,Towner,ND,2297,1041.56,2.205345827412727,0
38097,Traill,ND,8200,862.53,9.506915701482848,0
38099,Walsh,ND,11114,1294.11,8.588141657200703,0
38101,Ward,ND,68031,2056.25,33.084984802431606,0
38103,Wells,ND,4190,1290.62,3.2465016813624463,0
38105,Williams,ND,29608,2147.97,13.784177618868046,0
39001,Adams,OH,28140,585.79,48.03769268850612,0
39003,Allen,OH,105129,406.88,258.3783916633897,0
39005,Ashland,OH,53193,426.85,124.61754714770996,1
39007,Ashtabula,OH,99739,1368.47,72.88358531790979,0
39009,Athens,OH,64432,508.54,126.6999646045542,0
39011,Auglaize,OH,45886,401.72,114.22383749875534,0
39013,Belmont,OH,69494,541.39,128.3621788359593,0
39015,Brown,OH,44240,495.22,89.33403335891119,1
39017,Butler,OH,371092,470.2,789.2216078264569,1
39019,Carroll,OH,28305,399.01,70.93807172752562,1
39021,Champaign,OH,39463,429.71,91.8363547508785,1
39023,Clark,OH,136689,403.56,338.70799881058576,0
39025,Clermont,OH,200158,457.67,437.3413157952237,1
39027,Clinton,OH,41868,412.29,101.54987993887795,1
39029,Columbiana,OH,105801,535.18,197.69236518554507,0
39031,Coshocton,OH,36750,567.58,64.74858169773424,0
39033,Crawford,OH,42744,402.83,106.10927686617184,0
39035,Cuyahoga,OH,1,1245.56,0.0008028517293426251,0
39037,Darke,OH,52330,600.29,87.17453230938379,1
39039,Defiance,OH,38559,414.19,93.09495642096624,0
39041,Delaware,OH,185225,455.97,406.22190056363365,0
39043,Erie,OH,76132,626.15,121.58747903856904,1
39045,Fairfield,OH,148900,508.6,292.7644514353126,0
39047,Fayette,OH,28754,407.08,70.63476466542205,1
39049,Franklin,OH,1,543.32,0.0018405359640727376,0
39051,Fulton,OH,42326,407.32,103.91338505352057,1
39053,Gallia,OH,30569,471.13,64.88442680364231,1
39055,Geauga,OH,93960,408.29,230.1305444659433,0
39057,Greene,OH,163805,416.21,393.5633454265876,1
39059,Guernsey,OH,39627,528.29,75.00993772359878,1
39061,Hamilton,OH,804172,412.78,1948.185474102428,0
39063,Hancock,OH,75738,533.6,141.9377811094453,1
39065,Hardin,OH,31740,470.54,67.45441407744293,0
39067,Harrison,OH,15625,410.79,38.03646632099126,0
39069,Henry,OH,28077,419.98,66.85318348492785,0
39071,Highland,OH,43281,557.84,77.58676322959988,0
39073,Hocking,OH,28612,423.6,67.54485363550519,0
39075,Holmes,OH,43657,424.02,102.95976604877129,1
39077,Huron,OH,58832,494.52,118.96788805306156,0
39079,Jackson,OH,32833,421.5,77.89561091340451,0
39081,Jefferson,OH,67984,410.87,165.46352861002262,0
39083,Knox,OH,60843,529.53,114.9000056654014,1
39085,Lake,OH,229684,978.87,234.64198514613793,0
39087,Lawrence,OH,61919,457.28,135.40719034289714,1
39089,Licking,OH,168573,688.38,244.88363985008283,1
39091,Logan,OH,45453,466.78,97.37563734521616,1
39093,Lorain,OH,302907,923.02,328.1694871183724,0
39095,Lucas,OH,436253,595.88,732.1155266160972,1
39097,Madison,OH,43242,466.18,92.75816208331543,1
39099,Mahoning,OH,234291,423.38,553.3823043129104,1
39101,Marion,OH,65885,404.15,163.02115551156749,1
39103,Medina,OH,174616,423.11,412.69646191297767,0
39105,Meigs,OH,23467,432.38,54.27401822470975,1
39107,Mercer,OH,40781,473.29,86.16493059223733,0
39109,Miami,OH,103377,409.22,252.6196178094912,0
39111,Monroe,OH,14587,457.46,31.88694093472653,1
39113,Montgomery,OH,534126,464.34,1150.2907352371108,0
39115,Morgan,OH,14946,421.86,35.42881524676432,1
39117,Morrow,OH,34973,407.36,85.85280832678711,0
39119,Muskingum,OH,85735,672.59,127.46992967483904,1
39121,Noble,OH,14569,404.59,36.00929335870882,0
39123,Ottawa,OH,41086,585.12,70.21807492480175,0
39125,Paulding,OH,19171,418.9,45.765099068990224,0
39127,Perry,OH,35977,412.59,87.19794469085535,0
39129,Pickaway,OH,56416,506.79,111.32027072357386,1
39131,Pike,OH,28369,443.94,63.90277965490832,1
39133,Portage,OH,161504,507.11,318.4792254146044,0
39135,Preble,OH,41730,426.33,97.8819224544367,1
39137,Putnam,OH,34093,484.23,70.40662495095306,0
39139,Richland,OH,122250,500.33,244.33873643395358,0
39141,Ross,OH,77274,692.96,111.5129300392519,1
39143,Sandusky,OH,60096,417.77,143.84948655959022,0
39145,Scioto,OH,78068,616.07,126.71936630577692,0
39147,Seneca,OH,55826,552.37,101.0663142458859,0
39149,Shelby,OH,49134,411.03,119.53871980147436,0
39151,Stark,OH,374965,580.91,645.4786455733247,0
39153,Summit,OH,541929,420.06,1290.1228395943438,1
39155,Trumbull,OH,206472,634.72,325.2961935971767,1
39157,Tuscarawas,OH,92683,571.48,162.1806537411633,1
39159,Union,OH,53431,436.98,122.27333058721224,0
39161,Van Wert,OH,28459,410.49,69.3293381081147,1
39163,Vinton,OH,13283,414.96,32.01031424715635,0
39165,Warren,OH,219775,407.14,539.8020336984821,0
39167,Washington,OH,61395,640.15,95.90720924783254,1
39169,Wayne,OH,115317,556.31,207.28910140029842,0
39171,Williams,OH,37468,423.05,88.56636331402909,0
39173,Wood,OH,129149,620.54,208.12356979405038,0
39175,Wyandot,OH,22506,407.62,55.21318875423188,1
40001,Adair,OK,22233,577.03,38.530059095714265,0
40003,Alfalfa,OK,5824,881.44,6.607369758576874,0
40005,Atoka,OK,13815,990.0,13.954545454545455,0
40007,Beaver,OK,5533,1817.58,3.0441576161709527,0
40009,Beckham,OK,23521,904.14,26.014776472670164,0
40011,Blaine,OK,9784,938.88,10.420927062031355,0
40013,Bryan,OK,44166,943.43,46.81428404863106,0
40015,Caddo,OK,29509,1290.31,22.8696979795553,0
40017,Canadian,OK,126061,905.17,139.26776185688877,0
40019,Carter,OK,48590,833.72,58.280957635657046,1
40021,Cherokee,OK,47923,776.4,61.72462648119526,0
40023,Choctaw,OK,15064,800.68,18.814008093120847,0
40025,Cimarron,OK,2320,1841.17,1.260068326118718,0
40027,Cleveland,OK,270015,558.34,483.60318085754204,0
40029,Coal,OK,5796,521.3,11.11835795127566,1
40031,Comanche,OK,125014,1083.82,115.3457216142902,0
40033,Cotton,OK,6140,641.94,9.564756830856462,1
40035,Craig,OK,14656,762.71,19.215691416134568,1
40037,Creek,OK,70753,969.77,72.95853656021531,0
40039,Custer,OK,29298,1002.0,29.239520958083833,1
40041,Delaware,OK,41379,792.33,52.22445193290674,0
40043,Dewey,OK,4827,1008.26,4.787455616606827,0
40045,Ellis,OK,4129,1231.84,3.351896350175348,0
40047,Garfield,OK,62326,1059.94,58.80144159103345,0
40049,Garvin,OK,27380,813.66,33.65041909397045,0
40051,Grady,OK,53662,1105.3,48.549715009499685,0
40053,Grant,OK,4516,1003.61,4.49975588126862,1
40055,Greer,OK,6156,643.66,9.564055557281797,0
40057,Harmon,OK,2879,538.56,5.345736779560308,0
40059,Harper,OK,3859,1040.96,3.7071549339071614,0
40061,Haskell,OK,12925,625.27,20.671070097717788,0
40063,Hughes,OK,13743,814.64,16.870028478837277,0
40065,Jackson,OK,26186,804.15,32.56357644718025,0
40067,Jefferson,OK,6333,773.83,8.18396805499916,0
40069,Johnston,OK,10999,658.29,16.708441568305762,0
40071,Kay,OK,45550,945.12,48.19493820890469,0
40073,Kingfisher,OK,15284,905.96,16.870502008918713,0
40075,Kiowa,OK,9344,1030.66,9.066035355985484,0
40077,Latimer,OK,10696,729.12,14.66973886328725,0
40079,Le Flore,OK,49928,1608.03,31.049171968184677,0
40081,Lincoln,OK,34312,965.62,35.53364677616454,1
40083,Logan,OK,44378,748.92,59.25599529989852,1
40085,Love,OK,9706,531.94,18.2464187690341,1
40087,McClain,OK,36512,580.13,62.937617430575905,0
40089,McCurtain,OK,33145,1901.32,17.432625754738815,1
40091,McIntosh,OK,20465,712.48,28.723613294408263,0
40093,Major,OK,7684,957.87,8.021965402403247,0
40095,Marshall,OK,15977,426.95,37.421243705351905,0
40097,Mayes,OK,40908,683.51,59.84989246682565,0
40099,Murray,OK,13700,424.92,32.241363080109195,0
40101,Muskogee,OK,70219,838.99,83.69468050870691,0
40103,Noble,OK,11399,742.44,15.353429233338721,0
40105,Nowata,OK,10534,580.87,18.134866665518967,0
40107,Okfuskee,OK,12276,628.91,19.519486094989745,0
40109,Oklahoma,OK,755639,718.31,1051.9678133396446,0
40111,Okmulgee,OK,39471,702.32,56.20087709306297,1
40113,Osage,OK,47946,2303.8,20.811702404722627,1
40115,Ottawa,OK,32230,484.73,66.49062364615352,1
40117,Pawnee,OK,16473,594.87,27.69176458722074,0
40119,Payne,OK,79393,697.13,113.88550198671696,1
40121,Pittsburg,OK,44828,1377.85,32.53474616249955,0
40123,Pontotoc,OK,38165,725.45,52.60872561858157,0
40125,Pottawatomie,OK,71149,793.26,89.6919042936742,0
40127,Pushmataha,OK,11201,1422.78,7.872615583575818,0
40129,Roger Mills,OK,3741,1146.46,3.26308811471835,0
40131,Rogers,OK,89126,711.44,125.27549758236816,0
40133,Seminole,OK,25474,640.57,39.76770688605461,1
40135,Sequoyah,OK,41319,714.88,57.798511638316924,0
40137,Stephens,OK,44989,891.12,50.48590537750247,1
40139,Texas,OK,21921,2048.81,10.69938159224135,0
40141,Tillman,OK,7678,879.21,8.732839708374563,0
40143,Tulsa,OK,623055,587.02,1061.386324145685,0
40145,Wagoner,OK,75729,590.99,128.1392240139427,1
40147,Washington,OK,51633,424.15,121.7328775197454,1
40149,Washita,OK,11739,1009.07,11.633484297422381,0
40151,Woods,OK,9008,1290.07,6.982566837458433,0
40153,Woodward,OK,21177,1246.01,16.99585075561191,0
41001,Baker,OR,16094,3088.43,5.211061931143008,0
41003,Benton,OR,86066,678.97,126.759650647304,0
41005,Clackamas,OR,387995,1879.01,206.48905540683654,1
41007,Clatsop,OR,37093,1084.75,34.19497580087578,1
41009,Columbia,OR,49224,688.33,71.51221071288482,0
41011,Coos,OR,62563,1806.38,34.63446229475525,1
41013,Crook,OR,20776,2987.41,6.954519131957114,0
41015,Curry,OR,22240,1988.57,11.183916080399484,0
41017,Deschutes,OR,165859,3054.77,54.295086045757955,0
41019,Douglas,OR,106803,5133.83,20.803766388836404,1
41021,Gilliam,OR,1945,1222.84,1.5905596807431883,0
41023,Grant,OR,7272,4529.32,1.6055390213100422,0
41025,Harney,OR,7175,10226.49,0.7016092520503124,0
41027,Hood River,OR,22614,533.56,42.38323712422221,0
41029,Jackson,OR,207862,2801.77,74.18953018984429,0
41031,Jefferson,OR,21842,1791.17,12.194264084369435,1
41033,Josephine,OR,83268,1641.63,50.722757259553006,0
41035,Klamath,OR,65830,6135.75,10.728924744326283,1
41037,Lake,OR,7806,8358.47,0.9339029750660108,0
41039,Lane,OR,355812,4721.79,75.35532075759406,0
41041,Lincoln,OR,46257,1193.79,38.74802100872013,1
41043,Linn,OR,118496,2310.15,51.293638941194295,0
41045,Malheur,OR,30633,9929.99,3.084897366462605,1
41047,Marion,OR,321572,1194.13,269.293962968856,0
41049,Morrow,OR,11237,2048.53,5.485396845542902,1
41051,Multnomah,OR,765850,465.65,1644.6902179748736,0
41053,Polk,OR,76753,744.15,103.14183968285965,1
41055,Sherman,OR,1711,831.2,2.05846968238691,1
41057,Tillamook,OR,25337,1332.78,19.01063941535737,0
41059,Umatilla,OR,76802,3231.25,23.768510638297872,0
41061,Union,OR,25519,2038.55,12.518211473841697,0
41063,Wallowa,OR,6789,3151.69,2.1540824129276674,0
41065,Wasco,OR,25458,2395.32,10.628225038825711,0
41067,Washington,OR,555089,726.38,764.1854125939592,0
