fips,county,state,PCT_older_65_2010,PCT_younger_18_2010
5083,Logan,AR,17.187849505659194,24.564935355433278
5085,Lonoke,AR,11.15483644449646,27.54842296213939
5087,Madison,AR,15.600941655532226,24.18400458102691
5089,Marion,AR,23.8035188854861,17.912688404491682
5091,Miller,AR,13.763747641617966,24.271777644839172
5093,Mississippi,AR,12.23106712564544,28.19277108433735
5095,Monroe,AR,18.91029574180881,22.579457602159774
5097,Montgomery,AR,22.40961315484347,21.060398439970484
5099,Nevada,AR,17.65032788707347,23.685673002111816
5101,Newton,AR,20.42016806722689,20.840336134453782
5103,Ouachita,AR,17.040581929555895,23.526033690658497
5105,Perry,AR,16.72570607946386,22.996649114408807
5107,Phillips,AR,14.956106080801582,28.096704508893687
5109,Pike,AR,17.37667168541316,24.683376140288726
5111,Poinsett,AR,15.864621893178214,24.240328682422813
5113,Polk,AR,19.48020520762753,23.816668279934177
5115,Pope,AR,13.137610519156654,23.060854357612463
5117,Prairie,AR,19.70166379804934,21.549053356282272
5119,Pulaski,AR,11.994314797203382,24.085037674919267
5121,Randolph,AR,18.704435416550727,23.212198786799487
5123,St. Francis,AR,12.198315521268313,23.62870691485597
5125,Saline,AR,14.820104931010661,24.402061278216546
5127,Scott,AR,17.04798361969198,25.665450013353514
5129,Searcy,AR,21.2934716290421,20.439292251372787
5131,Sebastian,AR,13.136213258684313,25.354688891716503
5133,Sevier,AR,12.586469691640287,29.546253957087583
5135,Sharp,AR,23.94578313253012,21.53035217794254
5137,Stone,AR,22.80135549459416,20.6148136194933
5139,Union,AR,15.564734984029396,24.16244386272485
5141,Van Buren,AR,22.682856316854583,20.450997398091932
5143,Washington,AR,9.672272425085565,25.35345825228375
5145,White,AR,14.074420052934766,23.915356271731795
5147,Woodruff,AR,17.8099173553719,23.03030303030303
5149,Yell,AR,15.402298850574713,26.283524904214563
6001,Alameda,CA,11.10701324464285,22.553634413956168
6003,Alpine,CA,14.127659574468085,21.78723404255319
6005,Amador,CA,20.64792208133155,16.78349216350319
6007,Butte,CA,15.371363636363636,20.985454545454544
6009,Calaveras,CA,20.986002018517706,19.621308526043265
6011,Colusa,CA,11.648536346234652,29.92670059293151
6013,Contra Costa,CA,12.434212721336479,24.833059269321513
6015,Del Norte,CA,13.5372247465921,21.454037049982524
6017,El Dorado,CA,14.649449347722829,22.741331507030896
6019,Fresno,CA,10.040410554032993,29.825030899027354
6021,Glenn,CA,13.288528554156887,27.967427636725695
6023,Humboldt,CA,13.166398015197997,20.101319982469562
6025,Imperial,CA,10.4006233956729,29.277823615694903
6027,Inyo,CA,19.060713900571553,21.028793270786153
6029,Kern,CA,8.984542019053608,30.261031334002674
6031,Kings,CA,7.863670235714006,27.812422376488737
6033,Lake,CA,17.6911776076703,21.142812959096887
6035,Lassen,CA,9.955581028800689,18.03410230692076
6037,Los Angeles,CA,10.853873844604198,24.465878808649496
6039,Madera,CA,11.442017697941868,28.40221389984423
6041,Marin,CA,16.71572725219782,20.68626712993594
6043,Mariposa,CA,20.935839132102352,17.76341022409731
6045,Mendocino,CA,15.36070855295363,22.154802427112624
6047,Merced,CA,9.366949056463625,31.54816589977052
6049,Modoc,CA,19.667561428866406,21.92855667974396
6051,Mono,CA,9.695817490494296,20.975918884664132
6053,Monterey,CA,10.702626386255382,26.746446873561947
6055,Napa,CA,15.088948155095103,23.069370768734796
6057,Nevada,CA,19.413956502369285,19.345105504029807
6059,Orange,CA,11.616280738494575,24.471834729017562
6061,Placer,CA,15.372296459567433,24.419398907103826
6063,Plumas,CA,20.762733043434796,17.998700454840804
6065,Riverside,CA,11.809515806472385,28.320076213406676
6067,Sacramento,CA,11.175101565561592,25.588953388385015
6069,San Benito,CA,9.69802239953681,29.06873654308925
6071,San Bernardino,CA,8.910530117285195,29.215068715267712
6073,San Diego,CA,11.353456015595192,23.395630748812803
6075,San Francisco,CA,13.640986792675431,13.35312051761287
6077,San Joaquin,CA,10.38674694224186,29.289689569331074
6079,San Luis Obispo,CA,15.213787425316259,18.855349970515917
6081,San Mateo,CA,13.398547708890376,22.238399000070984
6083,Santa Barbara,CA,12.83289493860508,23.130020405996767
6085,Santa Clara,CA,11.054072591463381,24.109501235377255
6087,Santa Cruz,CA,11.112804994245032,21.121113491016914
6089,Shasta,CA,16.909204787189022,22.37407108558144
6091,Sierra,CA,20.8641975308642,17.037037037037038
6093,Siskiyou,CA,19.55902004454343,20.76837416481069
6095,Solano,CA,11.333659131377255,24.564285437795153
6097,Sonoma,CA,13.921691004757397,22.00368687975068
6099,Stanislaus,CA,10.658116484887833,28.604751065695023
6101,Sutter,CA,12.656090017627749,27.562620728965452
6103,Tehama,CA,15.86908907552432,25.46365598852875
6105,Trinity,CA,20.08559408095169,18.27941389815755
6107,Tulare,CA,9.448436040607989,32.5940399702383
6109,Tuolumne,CA,20.399169150185134,17.487582407658266
6111,Ventura,CA,11.697667244005354,25.73914332007803
6113,Yolo,CA,9.843713436462217,22.719057600485936
6115,Yuba,CA,10.054743261035272,29.090153142540366
8001,Adams,CO,8.347316481092747,28.560267932962415
8003,Alamosa,CO,11.3434768533506,24.78471997410165
8005,Arapahoe,CO,10.066380770730223,25.755808973029865
8007,Archuleta,CO,17.510758027143332,19.92717643164515
8009,Baca,CO,24.049630411826822,21.488912354804647
8011,Bent,CO,13.663640560086169,16.864132943529775
8013,Boulder,CO,10.021828650188242,21.303812035971443
8014,Broomfield,CO,9.855248796722075,26.21625006709728
8015,Chaffee,CO,19.78213262956932,16.778033578527708
8017,Cheyenne,CO,17.86492374727669,24.509803921568626
8019,Clear Creek,CO,12.455985915492958,17.286531690140844
8021,Conejos,CO,15.188953488372093,28.294573643410853
8023,Costilla,CO,22.900113507377977,20.885357548240634
8025,Crowley,CO,10.544392924609308,13.54971664090675
8027,Custer,CO,22.420681551116335,17.156286721504113
8029,Delta,CO,20.157017317136212,22.134272421814423
8031,Denver,CO,10.35260714678468,21.455350091142666
8033,Dolores,CO,18.7984496124031,22.38372093023256
8035,Douglas,CO,7.126267668540802,30.48079449319531
8037,Eagle,CO,5.628675977546602,24.522482134988604
8039,Elbert,CO,9.499263622974963,25.357359438620808
8041,El Paso,CO,9.971828631945014,26.142643866018066
8043,Fremont,CO,17.60635571501794,17.535879036391595
8045,Garfield,CO,8.365106669740552,26.983986238450765
8047,Gilpin,CO,9.446792868957912,17.625436500643264
8049,Grand,CO,10.233780233106515,20.332816816007547
8051,Gunnison,CO,8.8162359697207,18.141477421038893
8053,Hinsdale,CO,17.437722419928825,19.9288256227758
8055,Huerfano,CO,25.167635225748768,17.702279839070183
8057,Jackson,CO,18.436154949784793,18.65136298421808
8059,Jefferson,CO,12.610959268010244,22.278843797411994
8061,Kiowa,CO,21.45922746781116,22.46065808297568
8063,Kit Carson,CO,15.985489721886337,22.237001209189845
8065,Lake,CO,8.850889192886457,24.924760601915185
8067,La Plata,CO,11.647251334398256,20.477656134335916
8069,Larimer,CO,11.861629342856189,21.378700397156493
8071,Las Animas,CO,17.721029212613658,20.900238601921714
8073,Lincoln,CO,16.79165904518017,20.486555697823302
8075,Logan,CO,14.624157822889602,20.0008807080893
8077,Mesa,CO,14.907001628919803,23.52528233473961
8079,Mineral,CO,23.03370786516854,14.185393258426968
8081,Moffat,CO,10.540050743022835,27.06052917723813
8083,Montezuma,CO,16.7182298805561,23.493244566281575
8085,Montrose,CO,17.804535323190233,24.660819846884387
8087,Morgan,CO,14.080755708654427,27.966191981249334
8089,Otero,CO,18.36333705060804,24.746428761085447
8091,Ouray,CO,17.515779981965736,17.966636609558158
8093,Park,CO,11.606812291743799,19.17808219178082
8095,Phillips,CO,20.68887888338586,25.258892390814946
8097,Pitkin,CO,11.45323069745743,17.488919990669466
8099,Prowers,CO,14.620348976177198,27.12134491275596
8101,Pueblo,CO,15.30588508955571,24.465149029001086
8103,Rio Blanco,CO,12.406240624062406,24.317431743174318
8105,Rio Grande,CO,16.232682356868636,25.246202637289265
8107,Routt,CO,8.12029435535327,20.881364583776428
8109,Saguache,CO,14.620170268500326,23.18271119842829
8111,San Juan,CO,12.303290414878399,18.31187410586552
8113,San Miguel,CO,7.025411061285501,19.66299768990352
8115,Sedgwick,CO,23.917612442202607,19.33585540142917
8117,Summit,CO,7.708794741730371,17.446595699078372
8119,Teller,CO,12.946466809421842,20.471092077087793
8121,Washington,CO,19.27710843373494,23.369339426672205
8123,Weld,CO,9.585681795708494,27.845743102936815
8125,Yuma,CO,16.160509807826344,26.356666334760533
9001,Fairfield,CT,13.533057963916937,24.761324085516492
9003,Hartford,CT,14.554470064227182,22.823244378723377
9005,Litchfield,CT,15.975611682383231,21.561968545809705
9007,Middlesex,CT,15.464521113498636,21.184721987493663
9009,New Haven,CT,14.373948522685243,22.374393751949327
9011,New London,CT,14.228895659630366,21.747094561310686
9013,Tolland,CT,11.932595896287273,20.226470453399347
9015,Windham,CT,12.847468504069983,22.330867700206035
10001,Kent,DE,13.543219764647896,24.87770316061857
10003,New Castle,DE,12.297972622887801,23.22820388538829
10005,Sussex,DE,20.833903979304573,20.445357477998428
11001,District of Columbia,DC,11.43532821580694,16.754386985373667
12001,Alachua,FL,10.765517352912637,17.904793479315586
12003,Baker,FL,10.9017149179421,25.989304812834224
12005,Bay,FL,14.544690024400067,21.957690758770994
12007,Bradford,FL,14.421458625525945,19.758064516129032
12009,Brevard,FL,20.37484173021996,19.817952946026324
12011,Broward,FL,14.268568806898596,22.387541431502015
12013,Calhoun,FL,15.43931623931624,21.415384615384617
12015,Charlotte,FL,34.12906774681519,14.300716348497918
12017,Citrus,FL,31.89059446600017,15.85573083349854
12019,Clay,FL,11.67945930369633,26.2855945301653
12021,Collier,FL,26.4216844986315,19.48463548146305
12023,Columbia,FL,15.385526647021369,22.497815817920657
12027,DeSoto,FL,17.86472376799954,22.47432734782858
12029,Dixie,FL,19.303373523322374,19.145049324077455
12031,Duval,FL,11.127284171600543,23.547693236896638
12033,Escambia,FL,14.424146307863408,21.55574744891959
12035,Flagler,FL,24.45765758234409,19.892158501922754
12037,Franklin,FL,17.447398043120614,17.057753918088146
12039,Gadsden,FL,13.630386514044277,24.15443316303434
12041,Gilchrist,FL,16.86049943916406,21.43574000826495
12043,Glades,FL,21.476249611921762,18.759701955914313
12045,Gulf,FL,16.30839059446511,16.22643888293513
12047,Hamilton,FL,13.149537130887223,19.683762416379487
12049,Hardee,FL,12.89170963903213,27.676607406873178
12051,Hendry,FL,11.474195196729688,27.812979049565662
12053,Hernando,FL,25.768905763465256,19.76987810948153
12055,Highlands,FL,32.213066628874536,18.19286133662665
12057,Hillsborough,FL,11.815321185851909,23.934410759290806
12059,Holmes,FL,17.18773523360265,21.48843277964571
12061,Indian River,FL,27.171298577100302,18.801982206508825
12063,Jackson,FL,15.681662847264102,19.915169058818798
12065,Jefferson,FL,16.475848519747984,18.616624889912607
12067,Lafayette,FL,12.220969560315671,20.12401352874859
12069,Lake,FL,24.179268276261396,20.7845764377954
12071,Lee,FL,23.4513231429615,19.534257556314788
12073,Leon,FL,9.43057204151194,19.59185006915027
12075,Levy,FL,19.39658341707311,21.148991446288083
12077,Liberty,FL,10.615660490137477,21.243275552898982
12079,Madison,FL,15.839575530586766,21.780066583437367
12081,Manatee,FL,23.265589329467556,20.531668076064093
12083,Marion,FL,25.75264565436556,19.372589028608683
12085,Martin,FL,27.318580079006,17.595921212701104
12086,Miami-Dade,FL,14.100627494807597,21.860292777500717
12087,Monroe,FL,17.05978930086195,15.05130660829115
12089,Nassau,FL,16.24246392230679,21.713451728182882
12091,Okaloosa,FL,13.946311842585526,22.33577772616164
12093,Okeechobee,FL,16.97919791979198,23.962396239623963
12095,Orange,FL,9.679167437493238,23.573941756926097
12097,Osceola,FL,11.037460222937641,26.207640917803378
12099,Palm Beach,FL,21.600458741309595,20.367932346261817
12101,Pasco,FL,20.71134524216855,21.21231684301814
12103,Pinellas,FL,21.17731647867746,17.772016994311226
12105,Polk,FL,17.98653036480954,23.540471188101545
12107,Putnam,FL,18.92044537679522,22.57140551879942
12109,St. Johns,FL,15.67730834197191,23.07473729076663
12111,St. Lucie,FL,19.935274614905556,22.32197819208104
12113,Santa Rosa,FL,12.85574610892371,23.920540126311337
12115,Sarasota,FL,31.1576289768295,15.742605047331914
12117,Seminole,FL,11.98837049758941,22.989558050520678
12119,Sumter,FL,43.38471419396275,9.11153928494969
12121,Suwannee,FL,18.89244542850954,22.740728261654354
12123,Taylor,FL,15.631369073992024,19.69428444838281
12125,Union,FL,10.003218538783393,19.375603476021887
12127,Volusia,FL,21.08582207997283,18.858536210581224
12129,Wakulla,FL,10.849363140109176,22.501299714062906
12131,Walton,FL,16.24729756735643,20.583907127155133
12133,Washington,FL,15.371947300771208,21.16805912596401
13001,Appling,GA,13.467865760035094,25.74029392410616
13003,Atkinson,GA,10.626865671641792,29.014925373134325
13005,Bacon,GA,13.338139870223504,25.46863734679164
13007,Baker,GA,15.357867284844973,23.210663575775136
13009,Baldwin,GA,12.047244094488189,20.45275590551181
13011,Banks,GA,12.503397662408263,25.24055449850503
13013,Barrow,GA,9.330084910692404,28.23965286087044
13015,Bartow,GA,10.594366844054834,26.75798995576944
13017,Ben Hill,GA,13.995690144039925,26.471588975842124
13019,Berrien,GA,13.813128694389713,25.609250233329877
13021,Bibb,GA,12.65791047079018,25.792204285521418
13023,Bleckley,GA,15.088417668223226,22.575212432060017
13025,Brantley,GA,12.275270218890881,26.576503177448263
13027,Brooks,GA,15.760635350612572,23.702518007757188
13029,Bryan,GA,8.980253365527735,29.29580259980816
13031,Bulloch,GA,9.116026033581612,20.49788512753322
13033,Burke,GA,11.867387201921426,28.242408646423055
13035,Butts,GA,12.618896639188332,22.511097019657576
13037,Calhoun,GA,11.906184642963847,19.71915147893636
13039,Camden,GA,9.019460336942965,27.026705996476153
13043,Candler,GA,14.402618657937808,25.631933078741586
13045,Carroll,GA,10.95478932749464,25.44536629058963
13047,Catoosa,GA,13.537268149260267,24.928841762847583
13049,Charlton,GA,12.677676444006245,21.707337112809135
13051,Chatham,GA,12.395522162879818,22.633218671735918
13053,Chattahoochee,GA,3.7277003638945594,27.09683145469069
13055,Chattooga,GA,14.610801460695752,22.5177782048818
13057,Cherokee,GA,9.189814598826198,27.488266634320212
13059,Clarke,GA,8.526826259060611,17.498329249276008
13061,Clay,GA,19.572730128809297,22.525918944392085
13063,Clayton,GA,6.643949673121993,28.902106204514617
13065,Clinch,GA,12.768461312150633,27.110914974992646
13067,Cobb,GA,8.715872328427881,25.649272320870597
13069,Coffee,GA,11.075172348663708,26.208801586552084
13071,Colquitt,GA,12.886280715635854,27.658358609169635
13073,Columbia,GA,10.237559752686352,27.254479940025632
13075,Cook,GA,13.478968161747618,27.20195212642342
13077,Coweta,GA,10.399239693049632,27.358483156216373
13079,Crawford,GA,13.159144893111637,22.70783847980998
13081,Crisp,GA,13.96390630999616,26.118861726182857
13083,Dade,GA,14.411110443095051,21.559550291589012
13085,Dawson,GA,14.025974025974024,22.76309896999552
13087,Decatur,GA,13.932188779541699,25.436391063860352
13089,DeKalb,GA,8.993876220745117,23.867274275068546
13091,Dodge,GA,13.832813360249588,23.29326481923289
13093,Dooly,GA,13.775305000670333,21.17576082584797
13095,Dougherty,GA,12.115476127531327,25.73256490244805
13097,Douglas,GA,8.492254707219624,28.34754499520404
13099,Early,GA,16.269985465116278,26.353561046511626
13101,Echols,GA,9.866137828458106,29.325731284085276
13103,Effingham,GA,9.11578947368421,28.52822966507177
13105,Elbert,GA,16.81047307349003,23.301596746999902
13107,Emanuel,GA,13.992388706965217,25.43587928135233
13109,Evans,GA,13.681818181818182,25.790909090909093
13111,Fannin,GA,21.94493708301664,19.13267460518537
13113,Fayette,GA,12.710313699362844,26.36744958570664
13115,Floyd,GA,14.225941422594143,24.3414973473011
13117,Forsyth,GA,8.909982850077773,30.428292243790988
13119,Franklin,GA,16.885527984060857,22.441586669081687
13121,Fulton,GA,9.062103171801287,23.863842508155177
13123,Gilmer,GA,17.725858900042414,22.01682454404072
13125,Glascock,GA,15.087605451005839,26.3789746917586
13127,Glynn,GA,15.040313465450982,24.15165900585236
13129,Gordon,GA,11.638821440220346,26.95430000362411
13131,Grady,GA,14.137779377074086,25.696693454879853
13133,Greene,GA,20.995373264974365,20.61398024259097
13135,Gwinnett,GA,6.842613069819365,29.144527461720234
13137,Habersham,GA,15.3318928463558,23.93996422016217
13139,Hall,GA,11.136216914138155,27.91901337904321
13141,Hancock,GA,15.568989288365682,18.23098950047725
13143,Haralson,GA,14.023627519110493,25.1320361362057
13145,Harris,GA,13.233824631526355,23.78840869347989
13147,Hart,GA,17.955023202316266,22.254392575258795
13149,Heard,GA,13.224607064390739,25.75629541997634
13151,Henry,GA,8.360059238336227,29.25481311481841
13153,Houston,GA,10.41529664045747,26.79842744817727
13155,Irwin,GA,15.569301740406793,24.27133570979241
13157,Jackson,GA,11.898817888732744,26.527238158221046
13159,Jasper,GA,12.69064748201439,25.0
13161,Jeff Davis,GA,12.436952482081232,27.647995752588265
13163,Jefferson,GA,14.754873006497343,25.22740696987596
13165,Jenkins,GA,15.059952038369303,26.810551558752998
13167,Johnson,GA,13.917835671342685,20.941883767535067
13169,Jones,GA,12.508284209424813,26.066482960689246
13171,Lamar,GA,13.577550908991649,21.122454550417643
13173,Lanier,GA,10.954554475094264,27.46576701726533
13175,Laurens,GA,14.213156047404714,25.756699838956106
13177,Lee,GA,8.318609088981553,28.040850943529577
13179,Liberty,GA,6.258175342379399,30.244432887333932
13181,Lincoln,GA,17.45872936468234,20.647823911955978
13183,Long,GA,7.293971238938053,30.551714601769913
13185,Lowndes,GA,9.789166277590105,24.690340831067534
13187,Lumpkin,GA,12.661015817926986,20.82693719548822
13189,McDuffie,GA,13.586285714285715,26.048
13191,McIntosh,GA,17.288774157538548,21.474918021349335
13193,Macon,GA,12.39484396200814,22.06919945725916
13195,Madison,GA,13.349928876244665,24.4452347083926
13197,Marion,GA,13.898421413864103,23.976206817661865
13199,Meriwether,GA,15.764823572208076,23.69043288468534
13201,Miller,GA,18.334693877551018,23.444897959183674
13205,Mitchell,GA,13.137288279853603,24.836156268618605
13207,Monroe,GA,13.885104450499547,22.528761731759005
13209,Montgomery,GA,12.857612627425189,22.84336292886112
13211,Morgan,GA,15.524960823819118,24.843295276471906
13213,Murray,GA,10.815584939941456,26.86988997678409
13215,Muscogee,GA,11.629143955552044,25.593385470152985
13217,Newton,GA,9.83413033474059,28.88513175533724
13219,Oconee,GA,10.905876615459643,28.355888807607897
13221,Oglethorpe,GA,14.188871736358145,23.860661789381837
13223,Paulding,GA,7.180798740901043,30.278800483404062
13225,Peach,GA,11.424444845640007,22.820003610760065
13227,Pickens,GA,16.32632258502939,22.55105161224559
13229,Pierce,GA,14.026015566691544,26.100863631517218
13231,Pike,GA,12.289439811964856,27.07482231798086
13233,Polk,GA,13.345388788426762,26.632911392405063
13235,Pulaski,GA,15.670274771024145,21.465445462114904
13237,Putnam,GA,18.12140635309643,21.68441888962202
13239,Quitman,GA,22.045364106645444,20.453641066454438
13241,Rabun,GA,21.252150405505038,21.06782993364463
13243,Randolph,GA,17.826143282808655,22.386319471434124
13245,Richmond,GA,11.324913113503433,24.585014136196143
13247,Rockdale,GA,10.638972011969724,26.88963210702341
13249,Schley,GA,13.11377245508982,30.0
13251,Screven,GA,14.897553621599396,25.28609607345988
13253,Seminole,GA,18.98270134035972,22.957956237827933
13255,Spalding,GA,13.326986406130509,25.30082874221591
13257,Stephens,GA,16.61127029608405,22.73925501432665
13259,Stewart,GA,14.163090128755366,15.665236051502147
13261,Sumter,GA,12.623785002589964,25.293275236905448
13263,Talbot,GA,16.300072833211946,21.32556445739257
13265,Taliaferro,GA,20.50087361677344,18.81188118811881
13267,Tattnall,GA,11.641849529780563,21.1833855799373
13269,Taylor,GA,14.933752526386707,24.455423310128005
13271,Telfair,GA,13.642424242424243,20.096969696969698
13273,Terrell,GA,14.900697799248524,24.734299516908212
13275,Thomas,GA,15.071556350626118,24.903846153846153
13277,Tift,GA,12.769829004436911,25.823819731791215
13279,Toombs,GA,13.745729713844913,27.97267016860743
13281,Towns,GA,29.233120045840895,15.671855601184223
13283,Treutlen,GA,13.65286855482934,24.880174291938996
13285,Troup,GA,12.38440427182149,26.5527116520494
13287,Turner,GA,15.68868980963046,24.669652855543113
13289,Twiggs,GA,16.169788318740995,20.56965532527984
13291,Union,GA,26.573328338640195,17.76081663232815
13293,Upson,GA,15.659411483077376,23.632747762678157
13295,Walker,GA,14.983419628832392,23.643027517598465
13297,Walton,GA,12.047559927418584,26.964950816540924
13299,Ware,GA,15.231879268561357,23.565212601894693
13301,Warren,GA,17.946520397668838,23.534453205347962
13303,Washington,GA,13.597961013829234,23.81649124463114
13305,Wayne,GA,12.830991062826008,24.788198943486496
13307,Webster,GA,15.005359056806004,25.36620221507681
13309,Wheeler,GA,11.88519067511117,18.85190675111171
13311,White,GA,17.513999410551133,22.841143530798703
13313,Whitfield,GA,11.1550794842055,28.541213851986864
13315,Wilcox,GA,14.273365748244194,19.30848190167477
13317,Wilkes,GA,18.60662701784197,22.24110261493439
13319,Wilkinson,GA,15.7272822336087,24.301997281187912
13321,Worth,GA,14.456386364684718,24.645970755108632
15001,Hawaii,HI,14.498673539407497,22.8442989210013
15003,Honolulu,HI,14.528848403337365,22.083346009838365
15005,Kalawao,HI,28.888888888888886,0.0
15007,Kauai,HI,14.88277116155669,22.690077655721332
15009,Maui,HI,12.789826523890103,23.131224408075745
16001,Ada,ID,10.461687459380933,26.43100174582341
16003,Adams,ID,20.824949698189137,19.19014084507042
16005,Bannock,ID,11.157787998406548,27.41945219039341
16007,Bear Lake,ID,18.44303374540595,27.330437687938524
16009,Benewah,ID,18.298330640818524,23.70490037695207
16011,Bingham,ID,11.432455544105071,32.994934988050076
16013,Blaine,ID,11.58308383233533,24.340381736526943
16015,Boise,ID,15.907797381900968,21.471257825839498
16017,Bonner,ID,17.146561636127895,21.650316804070748
16019,Bonneville,ID,10.882245716368939,31.46190302588407
16021,Boundary,ID,16.697047028800583,25.628873496172073
16023,Butte,ID,17.5025942580422,28.190937391905912
16025,Camas,ID,15.93554162936437,21.486123545210383
16027,Canyon,ID,10.7959327345003,31.49007796827279
16029,Caribou,ID,15.84087318684475,28.95303748384317
16031,Cassia,ID,12.870338096897873,33.055942837225516
16033,Clark,ID,13.136456211812627,31.364562118126273
16035,Clearwater,ID,22.37187535669444,17.760529619906404
16037,Custer,ID,18.727106227106226,19.642857142857142
16039,Elmore,ID,10.045121680597676,28.385975294030626
16041,Franklin,ID,12.84999217894572,35.17910214296887
16043,Fremont,ID,13.92538891406132,31.369883703368075
16045,Gem,ID,18.583647347329386,24.511035349004125
16047,Gooding,ID,15.054319710294878,29.507242628039315
16049,Idaho,ID,21.17169730128481,20.9319481158173
16051,Jefferson,ID,9.579188982402448,35.52792654934965
16053,Jerome,ID,11.204970054527577,31.053901850362024
16055,Kootenai,ID,14.497378947824455,24.725980908920242
16057,Latah,ID,10.358715497798302,18.711738803565677
16059,Lemhi,ID,22.152217741935484,19.858870967741936
16061,Lewis,ID,21.826746924888774,22.19314315624182
16063,Lincoln,ID,11.002304147465438,32.62288786482335
16065,Madison,ID,5.573316283034953,25.96973572037511
16067,Minidoka,ID,14.793960835118842,29.363695251382733
16069,Nez Perce,ID,17.988030052209346,21.685979880300522
16071,Oneida,ID,16.658889407372843,29.93467102193187
16073,Owyhee,ID,13.98577129967031,29.22956793336804
16075,Payette,ID,15.303010210847368,28.661097113557
16077,Power,ID,12.114621977740821,30.881412306511454
16079,Shoshone,ID,19.874657265961616,20.83822953388171
16081,Teton,ID,6.529006882989184,29.724680432645034
16083,Twin Falls,ID,13.862488670205877,27.377961931891754
16085,Valley,ID,16.822145609409855,19.76272561346583
16087,Washington,ID,20.504020396156108,24.691115905079428
17001,Adams,IL,17.505923729192435,23.04069862748312
17003,Alexander,IL,16.957999514445255,22.881767419276525
17005,Bond,IL,15.032642953624492,20.54254840162089
17007,Boone,IL,11.749284593372105,28.955967875934647
17009,Brown,IL,12.382874441401182,16.05881504973331
17011,Bureau,IL,18.085653839556294,23.314654925953455
17013,Calhoun,IL,20.12183140106111,21.8707015130674
17015,Carroll,IL,21.19971404432313,20.543315786053164
17017,Cass,IL,15.701510042515759,24.930362116991645
17019,Champaign,IL,9.979063163600738,19.434456761205684
17021,Christian,IL,17.517241379310345,22.344827586206897
17023,Clark,IL,18.034894398530763,22.76094276094276
17025,Clay,IL,17.86463988418386,22.902642055736518
17027,Clinton,IL,14.453683597267094,22.72655050050315
17029,Coles,IL,13.79355150075177,18.454513392608543
17031,Cook,IL,11.941632537165463,23.72198453223734
17033,Crawford,IL,16.834031387192812,20.45213705404451
17035,Cumberland,IL,16.63649529326575,23.515568428674875
17037,DeKalb,IL,9.829783187523773,22.337390642829973
17039,De Witt,IL,16.71396654791377,23.078316526779787
17041,Douglas,IL,15.785785785785786,25.895895895895897
17043,DuPage,IL,11.60379704315734,24.803582412500926
17045,Edgar,IL,18.67463393626184,22.184539190353146
17047,Edwards,IL,17.72057729504538,22.853742002678175
17049,Effingham,IL,15.174347292798318,24.653933765551077
17051,Fayette,IL,16.169828364950316,22.47515808491418
17053,Ford,IL,18.698956040053975,23.769618635040125
17055,Franklin,IL,18.396906043831045,22.651095776143173
17057,Fulton,IL,18.052820415981007,20.915050311581105
17059,Gallatin,IL,20.48667024512435,21.184469493648237
17061,Greene,IL,17.197177012818663,23.030390321186804
17063,Grundy,IL,11.078041667498951,27.279627669136886
17065,Hamilton,IL,19.75877970911671,22.83315596547239
17067,Hancock,IL,19.8178391959799,21.96922110552764
17069,Hardin,IL,20.324074074074076,20.27777777777778
17071,Henderson,IL,20.897558314009,20.365570863456554
17073,Henry,IL,17.081963316563005,23.957136631937566
17075,Iroquois,IL,18.934652399219328,23.60522242412006
17077,Jackson,IL,11.627752499252715,17.831877511707464
17079,Jasper,IL,17.41596205403176,22.72633532687152
17081,Jefferson,IL,16.194915909032375,22.139233007958378
17083,Jersey,IL,15.684141831629322,22.793125951707633
17085,Jo Daviess,IL,21.306993562042507,20.79107505070994
17087,Johnson,IL,17.223017008424733,19.40073120330631
17089,Kane,IL,9.643506595584055,28.953808593181424
17091,Kankakee,IL,13.430704545654876,25.345309346049767
17093,Kendall,IL,7.305466462139172,31.433900432296753
17095,Knox,IL,18.447060602052193,20.559723350781383
17097,Lake,IL,10.390468852617483,27.389112702605118
17099,LaSalle,IL,16.3951406200625,23.013588006039114
17101,Lawrence,IL,15.938929483752155,19.05186241311709
17103,Lee,IL,15.664289084399543,21.464849712747355
17105,Livingston,IL,15.768934531450576,22.48523748395379
17107,Logan,IL,15.706979046361985,20.003299785513942
17109,McDonough,IL,14.240156997424261,16.076904207040354
17111,McHenry,IL,10.143801010493588,27.262274906075916
17113,McLean,IL,10.22574481636119,22.652324676243722
17115,Macon,IL,16.378376426404735,22.82608695652174
17117,Macoupin,IL,17.106668062388778,22.558358630796608
17119,Madison,IL,14.270541662643623,22.744186391960845
17121,Marion,IL,17.554580723685877,23.424702690366914
17123,Marshall,IL,19.525316455696203,21.693037974683545
17125,Mason,IL,19.12586935769808,22.00327287603982
17127,Massac,IL,18.393933501847172,22.801218484671722
17129,Menard,IL,15.568673750491932,23.620621802439985
17131,Mercer,IL,18.260922477789947,22.635998539613
17133,Monroe,IL,14.133567982522683,24.489486300330736
17135,Montgomery,IL,17.270130215253786,21.213127823545044
17137,Morgan,IL,16.69620502433398,21.34357329732467
17139,Moultrie,IL,17.634379630877003,24.929273878485787
17141,Ogle,IL,15.182159747275549,24.75652840346188
17143,Peoria,IL,13.921627505442535,24.07208811007325
17145,Perry,IL,15.727069351230424,20.72930648769575
17147,Piatt,IL,16.2173471217646,23.952417956841412
